Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,GroupID
S1B_IW_GRDH_1SDV_20161213T102131_20161213T102156_003376_005C3E_20FB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3376,25,626,2016-12-13T10:21:56.000000,2016-12-13T10:21:31.000000,GRD_HD,2016-12-13T10:21:31.000000,2016-12-13T10:21:56.000000,-10.3759,-71.4786,-9.877908,-70.171516,-9.363536,-72.439972,-11.386749,-70.512283,-10.866896,-72.79026800000001,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161213T102131_20161213T102156_003376_005C3E_20FB.zip,1044.6032218933103,None,None,None,0,S1B_IWDV_0626_0631_003376_025
S1B_IW_GRDH_1SDV_20161213T102156_20161213T102221_003376_005C3E_A847,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3376,25,631,2016-12-13T10:22:21.000000,2016-12-13T10:21:56.000000,GRD_HD,2016-12-13T10:21:56.000000,2016-12-13T10:22:21.000000,-11.8806,-71.8331,-11.386839,-70.512299,-10.866736,-72.791359,-12.892481,-70.868927,-12.366692,-73.158829,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161213T102156_20161213T102221_003376_005C3E_A847.zip,1052.9009704589844,None,None,None,0,S1B_IWDV_0631_0636_003376_025
S1B_IW_GRDH_1SDV_20161218T102902_20161218T102927_003449_005E46_9ECB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3449,98,617,2016-12-18T10:29:27.000000,2016-12-18T10:29:02.000000,GRD_HD,2016-12-18T10:29:02.000000,2016-12-18T10:29:27.000000,-7.7715,-72.9408,-7.26927,-71.642746,-6.762946,-73.903137,-8.779397,-71.975052,-8.267846,-74.24231,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161218T102902_20161218T102927_003449_005E46_9ECB.zip,1037.5654497146606,None,None,None,0,S1B_IWDV_0617_0622_003449_098
S1B_IW_GRDH_1SDV_20161218T102927_20161218T102952_003449_005E46_B1F9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3449,98,622,2016-12-18T10:29:52.000000,2016-12-18T10:29:27.000000,GRD_HD,2016-12-18T10:29:27.000000,2016-12-18T10:29:52.000000,-9.2788,-73.2802,-8.779487,-71.97506700000001,-8.267733,-74.243217,-10.28872,-72.312881,-9.771591,-74.58943199999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161218T102927_20161218T102952_003449_005E46_B1F9.zip,1036.0287475585938,None,None,None,0,S1B_IWDV_0622_0627_003449_098
S1B_IW_GRDH_1SDV_20161218T102952_20161218T103017_003449_005E46_0A49,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3449,98,627,2016-12-18T10:30:17.000000,2016-12-18T10:29:52.000000,GRD_HD,2016-12-18T10:29:52.000000,2016-12-18T10:30:17.000000,-10.7845,-73.6289,-10.28881,-72.312904,-9.771455,-74.59043100000001,-11.795845,-72.662086,-11.272922,-74.949471,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161218T102952_20161218T103017_003449_005E46_0A49.zip,1053.2848024368286,None,None,None,0,S1B_IWDV_0627_0632_003449_098
S1B_IW_GRDH_1SDV_20161223T103711_20161223T103736_003522_00605B_B687,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3522,171,616,2016-12-23T10:37:36.000000,2016-12-23T10:37:11.000000,GRD_HD,2016-12-23T10:37:11.000000,2016-12-23T10:37:36.000000,-7.494,-74.9343,-6.991343,-73.637039,-6.485621,-75.897888,-8.501835,-73.967445,-7.990911,-76.23492399999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161223T103711_20161223T103736_003522_00605B_B687.zip,1047.6121625900266,None,None,None,0,S1B_IWDV_0616_0621_003522_171
S1B_IW_GRDH_1SDV_20161223T103736_20161223T103801_003522_00605B_4DBB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3522,171,621,2016-12-23T10:38:01.000000,2016-12-23T10:37:36.000000,GRD_HD,2016-12-23T10:37:36.000000,2016-12-23T10:38:01.000000,-9.0013,-75.2736,-8.501925,-73.96746800000001,-7.990799000000001,-76.235825,-10.010666,-74.30719,-9.494187,-76.583603,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20161223T103736_20161223T103801_003522_00605B_4DBB.zip,1057.6917142868042,None,None,None,0,S1B_IWDV_0621_0626_003522_171
S1B_IW_GRDH_1SDV_20170106T102129_20170106T102154_003726_00666D_6C00,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3726,25,626,2017-01-06T10:21:54.000000,2017-01-06T10:21:29.000000,GRD_HD,2017-01-06T10:21:29.000000,2017-01-06T10:21:54.000000,-10.3757,-71.4788,-9.877717,-70.171684,-9.363278,-72.440117,-11.386553,-70.512489,-10.866632000000001,-72.790459,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170106T102129_20170106T102154_003726_00666D_6C00.zip,1045.6941719055176,None,None,None,0,S1B_IWDV_0626_0631_003726_025
S1B_IW_GRDH_1SDV_20170106T102154_20170106T102219_003726_00666D_2A08,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3726,25,631,2017-01-06T10:22:19.000000,2017-01-06T10:21:54.000000,GRD_HD,2017-01-06T10:21:54.000000,2017-01-06T10:22:19.000000,-11.8804,-71.8334,-11.386642,-70.512512,-10.866474,-72.79155,-12.892256,-70.869286,-12.366401,-73.159157,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170106T102154_20170106T102219_003726_00666D_2A08.zip,1057.8541488647459,None,None,None,0,S1B_IWDV_0631_0636_003726_025
S1B_IW_GRDH_1SDV_20170111T102900_20170111T102925_003799_00687E_CD5F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3799,98,617,2017-01-11T10:29:25.000000,2017-01-11T10:29:00.000000,GRD_HD,2017-01-11T10:29:00.000000,2017-01-11T10:29:25.000000,-7.7716,-72.9403,-7.2693449999999995,-71.642258,-6.763062,-73.90265699999999,-8.779477,-71.974525,-8.267967,-74.241798,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170111T102900_20170111T102925_003799_00687E_CD5F.zip,1039.4419021606443,None,None,None,0,S1B_IWDV_0617_0622_003799_098
S1B_IW_GRDH_1SDV_20170111T102925_20170111T102950_003799_00687E_C4A3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3799,98,622,2017-01-11T10:29:50.000000,2017-01-11T10:29:25.000000,GRD_HD,2017-01-11T10:29:25.000000,2017-01-11T10:29:50.000000,-9.2789,-73.2797,-8.779567,-71.974548,-8.267854,-74.242699,-10.288803999999999,-72.312332,-9.771716,-74.588882,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170111T102925_20170111T102950_003799_00687E_C4A3.zip,1042.6644353866575,None,None,None,0,S1B_IWDV_0622_0627_003799_098
S1B_IW_GRDH_1SDV_20170111T102950_20170111T103015_003799_00687E_F728,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3799,98,627,2017-01-11T10:30:15.000000,2017-01-11T10:29:50.000000,GRD_HD,2017-01-11T10:29:50.000000,2017-01-11T10:30:15.000000,-10.7846,-73.6283,-10.288894,-72.312347,-9.77158,-74.58988199999999,-11.79594,-72.661469,-11.273059,-74.948875,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170111T102950_20170111T103015_003799_00687E_F728.zip,1063.7423725128174,None,None,None,0,S1B_IWDV_0627_0632_003799_098
S1B_IW_GRDH_1SDV_20170116T103709_20170116T103734_003872_006AAE_A826,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3872,171,616,2017-01-16T10:37:34.000000,2017-01-16T10:37:09.000000,GRD_HD,2017-01-16T10:37:09.000000,2017-01-16T10:37:34.000000,-7.494,-74.9344,-6.991292999999999,-73.637192,-6.485596,-75.897964,-8.501783999999999,-73.967598,-7.990886,-76.234985,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170116T103709_20170116T103734_003872_006AAE_A826.zip,1052.3927125930786,None,None,None,0,S1B_IWDV_0616_0621_003872_171
S1B_IW_GRDH_1SDV_20170116T103734_20170116T103759_003872_006AAE_C1E2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3872,171,621,2017-01-16T10:37:59.000000,2017-01-16T10:37:34.000000,GRD_HD,2017-01-16T10:37:34.000000,2017-01-16T10:37:59.000000,-9.0013,-75.2737,-8.501874,-73.967621,-7.990773,-76.235893,-10.010617,-74.307343,-9.494164,-76.583656,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170116T103734_20170116T103759_003872_006AAE_C1E2.zip,1064.3135232925417,None,None,None,0,S1B_IWDV_0621_0626_003872_171
S1B_IW_GRDH_1SDV_20170130T102129_20170130T102154_004076_0070C1_8687,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4076,25,626,2017-01-30T10:21:54.000000,2017-01-30T10:21:29.000000,GRD_HD,2017-01-30T10:21:29.000000,2017-01-30T10:21:54.000000,-10.3757,-71.4789,-9.877715,-70.171745,-9.363306,-72.440186,-11.386555,-70.512527,-10.866664,-72.790504,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170130T102129_20170130T102154_004076_0070C1_8687.zip,1042.3914728164673,None,None,None,0,S1B_IWDV_0626_0631_004076_025
S1B_IW_GRDH_1SDV_20170130T102154_20170130T102219_004076_0070C1_730E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4076,25,631,2017-01-30T10:22:19.000000,2017-01-30T10:21:54.000000,GRD_HD,2017-01-30T10:21:54.000000,2017-01-30T10:22:19.000000,-11.8804,-71.8334,-11.386643,-70.51255,-10.866505,-72.791595,-12.892261,-70.869293,-12.366436,-73.159172,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170130T102154_20170130T102219_004076_0070C1_730E.zip,1052.385850906372,None,None,None,0,S1B_IWDV_0631_0636_004076_025
S1B_IW_GRDH_1SDV_20170204T102859_20170204T102924_004149_0072DD_F54F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4149,98,617,2017-02-04T10:29:24.000000,2017-02-04T10:28:59.000000,GRD_HD,2017-02-04T10:28:59.000000,2017-02-04T10:29:24.000000,-7.7715,-72.9396,-7.26921,-71.641548,-6.762875999999999,-73.90193199999999,-8.779339,-71.973846,-8.267777,-74.241104,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170204T102859_20170204T102924_004149_0072DD_F54F.zip,1043.6801691055298,None,None,None,0,S1B_IWDV_0617_0622_004149_098
S1B_IW_GRDH_1SDV_20170204T102924_20170204T102949_004149_0072DD_B83E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4149,98,622,2017-02-04T10:29:49.000000,2017-02-04T10:29:24.000000,GRD_HD,2017-02-04T10:29:24.000000,2017-02-04T10:29:49.000000,-9.2788,-73.279,-8.779428,-71.973869,-8.267665,-74.242012,-10.288663,-72.311684,-9.771524000000001,-74.588226,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170204T102924_20170204T102949_004149_0072DD_B83E.zip,1038.440375328064,None,None,None,0,S1B_IWDV_0622_0627_004149_098
S1B_IW_GRDH_1SDV_20170204T102949_20170204T103014_004149_0072DD_4413,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4149,98,627,2017-02-04T10:30:14.000000,2017-02-04T10:29:49.000000,GRD_HD,2017-02-04T10:29:49.000000,2017-02-04T10:30:14.000000,-10.7845,-73.6277,-10.288753,-72.311699,-9.771388,-74.589218,-11.79579,-72.660873,-11.272857,-74.948257,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170204T102949_20170204T103014_004149_0072DD_4413.zip,1059.0456237792966,None,None,None,0,S1B_IWDV_0627_0632_004149_098
S1B_IW_GRDH_1SDV_20170209T103708_20170209T103733_004222_00751D_CD4C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4222,171,616,2017-02-09T10:37:33.000000,2017-02-09T10:37:08.000000,GRD_HD,2017-02-09T10:37:08.000000,2017-02-09T10:37:33.000000,-7.4941,-74.9337,-6.991378,-73.63646700000001,-6.4857059999999995,-75.897339,-8.501876,-73.96684300000001,-7.991003,-76.234329,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170209T103708_20170209T103733_004222_00751D_CD4C.zip,1043.2853231430054,None,None,None,0,S1B_IWDV_0616_0621_004222_171
S1B_IW_GRDH_1SDV_20170209T103733_20170209T103758_004222_00751D_D7B3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4222,171,621,2017-02-09T10:37:58.000000,2017-02-09T10:37:33.000000,GRD_HD,2017-02-09T10:37:33.000000,2017-02-09T10:37:58.000000,-9.0014,-75.2729,-8.501966,-73.966858,-7.990889999999999,-76.235229,-10.010715,-74.30654100000001,-9.494287,-76.582962,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170209T103733_20170209T103758_004222_00751D_D7B3.zip,1059.4101505279539,None,None,None,0,S1B_IWDV_0621_0626_004222_171
S1B_IW_GRDH_1SDV_20170223T102128_20170223T102153_004426_007B3A_945D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4426,25,626,2017-02-23T10:21:53.000000,2017-02-23T10:21:28.000000,GRD_HD,2017-02-23T10:21:28.000000,2017-02-23T10:21:53.000000,-10.3757,-71.479,-9.877719,-70.171883,-9.363319,-72.440331,-11.386561,-70.51265699999999,-10.86668,-72.790634,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170223T102128_20170223T102153_004426_007B3A_945D.zip,1047.6312284469604,None,None,None,0,S1B_IWDV_0626_0631_004426_025
S1B_IW_GRDH_1SDV_20170223T102153_20170223T102218_004426_007B3A_40C1,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4426,25,631,2017-02-23T10:22:18.000000,2017-02-23T10:21:53.000000,GRD_HD,2017-02-23T10:21:53.000000,2017-02-23T10:22:18.000000,-11.8804,-71.8335,-11.386650999999999,-70.512672,-10.866541,-72.791634,-12.892271000000001,-70.86940799999999,-12.366475,-73.159203,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170223T102153_20170223T102218_004426_007B3A_40C1.zip,1058.0892667770386,None,None,None,0,S1B_IWDV_0631_0636_004426_025
S1B_IW_GRDH_1SDV_20170228T102859_20170228T102924_004499_007D50_BC03,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4499,98,617,2017-02-28T10:29:24.000000,2017-02-28T10:28:59.000000,GRD_HD,2017-02-28T10:28:59.000000,2017-02-28T10:29:24.000000,-7.7715,-72.9398,-7.269269,-71.641899,-6.762987,-73.902199,-8.779404,-71.97416700000001,-8.267895,-74.241341,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170228T102859_20170228T102924_004499_007D50_BC03.zip,1041.5070972442627,None,None,None,0,S1B_IWDV_0617_0622_004499_098
S1B_IW_GRDH_1SDV_20170228T102924_20170228T102949_004499_007D50_C104,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4499,98,622,2017-02-28T10:29:49.000000,2017-02-28T10:29:24.000000,GRD_HD,2017-02-28T10:29:24.000000,2017-02-28T10:29:49.000000,-9.2789,-73.2793,-8.779492999999999,-71.974182,-8.267782,-74.242249,-10.288733,-72.311966,-9.771646,-74.588432,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170228T102924_20170228T102949_004499_007D50_C104.zip,1041.7262048721311,None,None,None,0,S1B_IWDV_0622_0627_004499_098
S1B_IW_GRDH_1SDV_20170228T102949_20170228T103014_004499_007D50_9EC8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4499,98,627,2017-02-28T10:30:14.000000,2017-02-28T10:29:49.000000,GRD_HD,2017-02-28T10:29:49.000000,2017-02-28T10:30:14.000000,-10.7845,-73.6279,-10.288822,-72.311989,-9.771510000000001,-74.589424,-11.795866,-72.661118,-11.272985,-74.948425,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170228T102949_20170228T103014_004499_007D50_9EC8.zip,1060.6229143142698,None,None,None,0,S1B_IWDV_0627_0632_004499_098
S1B_IW_GRDH_1SDV_20170305T103708_20170305T103733_004572_007F86_A563,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4572,171,616,2017-03-05T10:37:33.000000,2017-03-05T10:37:08.000000,GRD_HD,2017-03-05T10:37:08.000000,2017-03-05T10:37:33.000000,-7.4939,-74.9334,-6.991217,-73.636185,-6.485475,-75.89703399999999,-8.501712,-73.96659100000001,-7.990767999999999,-76.234062,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170305T103708_20170305T103733_004572_007F86_A563.zip,1050.9038610458374,None,None,None,0,S1B_IWDV_0616_0621_004572_171
S1B_IW_GRDH_1SDV_20170305T103733_20170305T103758_004572_007F86_2D94,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4572,171,621,2017-03-05T10:37:58.000000,2017-03-05T10:37:33.000000,GRD_HD,2017-03-05T10:37:33.000000,2017-03-05T10:37:58.000000,-9.0012,-75.2727,-8.501800999999999,-73.966614,-7.990655,-76.234962,-10.010546000000001,-74.30632800000001,-9.494046,-76.58273299999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170305T103733_20170305T103758_004572_007F86_2D94.zip,1060.5194845199583,None,None,None,0,S1B_IWDV_0621_0626_004572_171
S1B_IW_GRDH_1SDV_20170307T102110_20170307T102139_004601_008057_61BD,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4601,25,622,2017-03-07T10:21:39.000000,2017-03-07T10:21:10.000000,GRD_HD,2017-03-07T10:21:10.000000,2017-03-07T10:21:39.000000,-9.4019,-71.2576,-8.780027,-69.931259,-8.270821,-72.18779,-10.532069,-70.322662,-10.016630000000001,-72.589073,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170307T102110_20170307T102139_004601_008057_61BD.zip,1172.0724124908447,None,None,None,0,S1B_IWDV_0622_0628_004601_025
S1B_IW_GRDH_1SDV_20170307T102139_20170307T102204_004601_008057_DF64,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4601,25,628,2017-03-07T10:22:04.000000,2017-03-07T10:21:39.000000,GRD_HD,2017-03-07T10:21:39.000000,2017-03-07T10:22:04.000000,-11.0296,-71.6301,-10.532159,-70.32268499999999,-10.016514,-72.589989,-12.040858,-70.66481800000001,-11.519669,-72.942352,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170307T102139_20170307T102204_004601_008057_DF64.zip,1049.5391683578493,None,None,None,0,S1B_IWDV_0628_0633_004601_025
S1B_IW_GRDH_1SDV_20170312T102859_20170312T102924_004674_008274_9BCB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4674,98,617,2017-03-12T10:29:24.000000,2017-03-12T10:28:59.000000,GRD_HD,2017-03-12T10:28:59.000000,2017-03-12T10:29:24.000000,-7.7716,-72.9404,-7.269292,-71.642372,-6.763005000000001,-73.90276300000001,-8.77943,-71.97461700000001,-8.267917,-74.24188199999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170312T102859_20170312T102924_004674_008274_9BCB.zip,1043.0501279830933,None,None,None,0,S1B_IWDV_0617_0622_004674_098
S1B_IW_GRDH_1SDV_20170312T102924_20170312T102949_004674_008274_AAD3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4674,98,622,2017-03-12T10:29:49.000000,2017-03-12T10:29:24.000000,GRD_HD,2017-03-12T10:29:24.000000,2017-03-12T10:29:49.000000,-9.2789,-73.2797,-8.77952,-71.97464000000001,-8.267803,-74.24279,-10.288763000000001,-72.312393,-9.771672,-74.588951,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170312T102924_20170312T102949_004674_008274_AAD3.zip,1043.4723100662234,None,None,None,0,S1B_IWDV_0622_0627_004674_098
S1B_IW_GRDH_1SDV_20170312T102949_20170312T103014_004674_008274_F015,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4674,98,627,2017-03-12T10:30:14.000000,2017-03-12T10:29:49.000000,GRD_HD,2017-03-12T10:29:49.000000,2017-03-12T10:30:14.000000,-10.7846,-73.6284,-10.288853,-72.312416,-9.771536,-74.589951,-11.795899,-72.66153,-11.273014,-74.948929,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170312T102949_20170312T103014_004674_008274_F015.zip,1059.6961307525637,None,None,None,0,S1B_IWDV_0627_0632_004674_098
S1B_IW_GRDH_1SDV_20170317T103708_20170317T103733_004747_0084AE_217E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4747,171,616,2017-03-17T10:37:33.000000,2017-03-17T10:37:08.000000,GRD_HD,2017-03-17T10:37:08.000000,2017-03-17T10:37:33.000000,-7.494,-74.9343,-6.99127,-73.63709300000001,-6.485545,-75.897949,-8.501766,-73.967476,-7.9908399999999995,-76.234955,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170317T103708_20170317T103733_004747_0084AE_217E.zip,1046.0755605697632,None,None,None,0,S1B_IWDV_0616_0621_004747_171
S1B_IW_GRDH_1SDV_20170317T103733_20170317T103758_004747_0084AE_6F75,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4747,171,621,2017-03-17T10:37:58.000000,2017-03-17T10:37:33.000000,GRD_HD,2017-03-17T10:37:33.000000,2017-03-17T10:37:58.000000,-9.0012,-75.2736,-8.501856,-73.967499,-7.990727000000001,-76.235855,-10.010603999999999,-74.307198,-9.494123,-76.583603,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170317T103733_20170317T103758_004747_0084AE_6F75.zip,1058.7612600326538,None,None,None,0,S1B_IWDV_0621_0626_004747_171
S1B_IW_GRDH_1SDV_20170319T102129_20170319T102154_004776_008579_6A57,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",4776,25,626,2017-03-19T10:21:54.000000,2017-03-19T10:21:29.000000,GRD_HD,2017-03-19T10:21:29.000000,2017-03-19T10:21:54.000000,-10.3756,-71.4789,-9.877645,-70.17175300000001,-9.363205,-72.44019300000001,-11.386483,-70.512535,-10.866563000000001,-72.790504,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170319T102129_20170319T102154_004776_008579_6A57.zip,1044.2510232925417,None,None,None,0,S1B_IWDV_0626_0631_004776_025
